COD_PERSONA,prob_0,prob_1,pc1,pc2
886,0.3208103829531927,0.6791896170468072,1245.7915497510642,1056.2406551589004
887,0.4571396784494306,0.5428603215505694,133.29888071274564,-66.47658098876268
953,0.4571396784494306,0.5428603215505694,84.42054024306286,-115.24301160167822
955,0.5059528824572601,0.49404711754273994,86.17840112623055,-117.22974785250314
956,0.3208103829531927,0.6791896170468072,87.7726778355118,-117.42651524452978
973,0.5059528824572601,0.49404711754273994,83.59322733672147,-114.82208389056896
984,0.4590429562802859,0.5409570437197142,144.9306507401178,-58.78197359179938
1012,0.5059528824572601,0.49404711754273994,10.28045231717971,-42.84456640538442
1022,0.4571396784494306,0.5428603215505694,92.13801183415308,-121.35486966787897
1036,0.4590429562802859,0.5409570437197142,215.76002539446765,20.378164651014416
1049,0.9492682926829268,0.050731707317073174,126.5025468448937,-69.82060784881922
1071,0.5059528824572601,0.49404711754273994,92.45579320553463,-122.18388984120139
1087,0.5059528824572601,0.49404711754273994,90.05512557946341,-119.38213862282153
1097,0.5059528824572601,0.49404711754273994,90.01850166859775,-119.27452262999475
1124,0.4571396784494306,0.5428603215505694,91.49411915445978,-121.50461197289268
1127,0.5059528824572601,0.49404711754273994,132.19792674592432,-66.82754275695632
1140,0.37148301389013455,0.6285169861098654,89.96172317077168,-119.34577875560004
1175,0.5059528824572601,0.49404711754273994,73.2192799266429,7.470592451921286
1191,0.3208103829531927,0.6791896170468072,89.54371795195064,-119.58506254739916
1212,0.4571396784494306,0.5428603215505694,83.59446532335915,-114.48462212033336
1230,0.4590429562802859,0.5409570437197142,83.40433257097493,-114.56906846785843
1259,0.4590429562802859,0.5409570437197142,87.84094780753922,-117.41379979873459
1263,0.4571396784494306,0.5428603215505694,83.15212470768647,-114.21975470158787
1273,0.4571396784494306,0.5428603215505694,91.1162771109913,-120.58903971430206
1280,0.5059528824572601,0.49404711754273994,84.580019086133,-115.30599815857856
1286,0.4590429562802859,0.5409570437197142,82.80931434507725,-113.75854465862707
1296,0.37148301389013455,0.6285169861098654,138.8592811067778,-67.54285404580365
1305,0.5059528824572601,0.49404711754273994,86.14859847014236,-116.13328091434863
1332,0.4590429562802859,0.5409570437197142,85.91312405832318,-116.21835863223733
1383,0.4590429562802859,0.5409570437197142,137.6256010498236,-63.21468322814224
1399,0.4571396784494306,0.5428603215505694,83.58357661765842,-114.37640692682905
1406,0.4571396784494306,0.5428603215505694,187.6385213610036,-11.428922437634393
1409,0.4571396784494306,0.5428603215505694,768.0285528995272,626.6400485293249
1416,0.4571396784494306,0.5428603215505694,90.15952878351968,-119.40928240447036
1424,0.4571396784494306,0.5428603215505694,160.16516651481032,-59.11764271891454
1433,0.5059528824572601,0.49404711754273994,89.33490592071803,-119.59247294459595
1462,0.5059528824572601,0.49404711754273994,87.1899826996643,-117.0359589982359
1464,0.4668872069079898,0.5331127930920102,87.02646189305968,-117.97645440596061
1625,0.4571396784494306,0.5428603215505694,86.20314222715989,-116.03127376548997
1637,0.4571396784494306,0.5428603215505694,84.54064868869237,-114.92258284510996
1664,0.4571396784494306,0.5428603215505694,84.9126767160861,-115.50021111185366
1672,0.4590429562802859,0.5409570437197142,24.01761655565893,-55.47812075314253
1702,0.4668872069079898,0.5331127930920102,98.12826321524027,-127.62250919062485
1744,0.4571396784494306,0.5428603215505694,344.65027195595843,148.2297993268414
1753,0.4571396784494306,0.5428603215505694,83.35333754935087,-114.22310943540151
1820,0.6113095238095237,0.3886904761904762,83.2286004744645,-114.41706055300001
1822,0.5059528824572601,0.49404711754273994,82.77719056473214,-113.83961899015897
1936,0.4571396784494306,0.5428603215505694,84.08656512962068,-114.82419524055999
1965,0.4571396784494306,0.5428603215505694,90.84938716384235,-120.25118473044638
2003,0.4571396784494306,0.5428603215505694,94.98875407084876,-123.50997126638536
2020,0.5059528824572601,0.49404711754273994,131.588567645841,-70.50789383024008
2026,0.4571396784494306,0.5428603215505694,93.10268282855228,-122.64261435154891
2060,0.4571396784494306,0.5428603215505694,86.06213235794063,-117.04615006267073
2214,0.4571396784494306,0.5428603215505694,89.78476256233867,-119.44011115366403
2256,0.5059528824572601,0.49404711754273994,88.11077577205603,-117.78563273626543
2426,0.4571396784494306,0.5428603215505694,85.7923144880462,-115.92948596247747
2445,0.4590429562802859,0.5409570437197142,145.04828615671286,-64.74983034029317
2463,0.4590429562802859,0.5409570437197142,53.351315377112584,-24.51952064560052
3001,0.4668872069079898,0.5331127930920102,88.31693716327659,-118.34544097680838
3105,0.4590429562802859,0.5409570437197142,86.14095723671448,-116.40796887697178
3162,0.4571396784494306,0.5428603215505694,88.4206317110746,-117.93099452157867
3173,0.4668872069079898,0.5331127930920102,85.88530510329858,-116.7800157563278
3195,0.4571396784494306,0.5428603215505694,84.60918261946588,-115.10656296399783
3494,0.5059528824572601,0.49404711754273994,87.00715985658708,-117.75250413367522
3552,0.3208103829531927,0.6791896170468072,85.09375379439895,-115.51823175519235
3607,0.4590429562802859,0.5409570437197142,187.87681249414402,-11.792682406393443
4869,0.4590429562802859,0.5409570437197142,31.233729321176895,-63.48864620909905
5090,0.4668872069079898,0.5331127930920102,48.33875105559079,-79.89995891076215
5367,0.4571396784494306,0.5428603215505694,419.89328684452437,211.52914072234168
5415,0.4590429562802859,0.5409570437197142,113.57375489377478,-44.98731872076934
5499,0.7695035460992908,0.23049645390070922,86.77795804298346,-117.83214995953873
5510,0.5059528824572601,0.49404711754273994,96.170374843402,-126.07328562065001
5573,0.4571396784494306,0.5428603215505694,89.23358164078468,-119.07432568800033
5596,0.5059528824572601,0.49404711754273994,92.53850021185751,-122.83833249315985
5853,0.4571396784494306,0.5428603215505694,92.43867465557013,-122.65467194130117
5974,0.4590429562802859,0.5409570437197142,92.37670670825152,-121.83750568783144
6010,0.4571396784494306,0.5428603215505694,74.26351628729095,-104.93636930844737
6616,0.4571396784494306,0.5428603215505694,474.3309621532068,276.6427485826838
6652,0.4590429562802859,0.5409570437197142,151.20718987444315,-62.0669714600491
6697,0.4571396784494306,0.5428603215505694,88.95922260808011,-119.64569003218578
6700,0.4571396784494306,0.5428603215505694,144.84699740116918,-63.16482503485179
7703,0.4571396784494306,0.5428603215505694,36.5775620150617,-68.60676368161737
8060,0.9119230769230768,0.08807692307692308,86.48895333859825,-117.36648452744251
8092,0.4571396784494306,0.5428603215505694,97.68950986013208,-127.20104647404963
8159,0.3208103829531927,0.6791896170468072,154.73722018159467,-59.90032330564093
8347,0.4571396784494306,0.5428603215505694,332.064157697303,132.53899389241067
8741,0.4590429562802859,0.5409570437197142,86.85095873470308,-117.72793464576161
8796,0.5059528824572601,0.49404711754273994,396.87238006301646,243.18955102538132
8839,0.4590429562802859,0.5409570437197142,303.9485550989017,118.74071880308351
9324,0.4571396784494306,0.5428603215505694,93.87949615826822,-123.66440190016698
9437,0.4571396784494306,0.5428603215505694,447.76141580346456,243.29530569318143
9690,0.4668872069079898,0.5331127930920102,168.93169023127604,28.337360511646004
9697,0.4571396784494306,0.5428603215505694,91.83284545311139,-122.50524777954095
9747,0.4668872069079898,0.5331127930920102,87.07224829324562,-118.26167723331679
9749,0.4571396784494306,0.5428603215505694,90.6604038532381,-121.21283469203212
9813,0.5515089458596323,0.44849105414036766,89.8493021043726,-120.2746421140277
10039,0.3208103829531927,0.6791896170468072,84.03394004659451,-114.90395644674442
10378,1.0,0.0,92.19841416614585,-122.60775245198873
10481,0.4571396784494306,0.5428603215505694,92.70358875915221,-122.46914104587546
10482,0.4590429562802859,0.5409570437197142,478.8613086204397,272.1522171167617
10519,0.4571396784494306,0.5428603215505694,87.62730905684111,-117.69305510537451
10726,0.5059528824572601,0.49404711754273994,86.20322544366482,-116.48784349522477
10788,0.3208103829531927,0.6791896170468072,95.52762124319285,-125.18041043787665
12154,0.4668872069079898,0.5331127930920102,-15.248782668510671,-17.719331182810645
12575,0.6915584415584415,0.3084415584415584,281.2245225922645,154.57388382278538
12797,0.4571396784494306,0.5428603215505694,162.88645189661582,-63.8111375111762
13681,0.4590429562802859,0.5409570437197142,282.75273594655056,152.23332757285237
14101,0.4668872069079898,0.5331127930920102,96.3263535669095,-32.043418589489704
14508,0.4571396784494306,0.5428603215505694,88.49278795844575,-118.86364830715716
14514,0.4590429562802859,0.5409570437197142,230.50950638631545,26.9746076149974
15083,0.3208103829531927,0.6791896170468072,94.5807265017379,-125.17834772808726
15116,0.5059528824572601,0.49404711754273994,95.94158241746587,-126.26345012774505
15185,0.4571396784494306,0.5428603215505694,89.1396682733374,-119.67909171839179
15194,0.5515089458596323,0.44849105414036766,126.72581982580789,-48.030507486773175
15218,0.4571396784494306,0.5428603215505694,83.22722832500855,-114.39926397191805
15586,0.4571396784494306,0.5428603215505694,420.98142259070306,218.76002245501297
16472,0.4571396784494306,0.5428603215505694,98.29890012674456,-127.56076048932022
16644,0.4571396784494306,0.5428603215505694,94.28541470958415,-124.90193708552752
16712,0.4571396784494306,0.5428603215505694,93.07603034136058,-123.33464041694094
17055,0.4571396784494306,0.5428603215505694,90.09917439276762,-120.90130290457422
17142,0.4571396784494306,0.5428603215505694,88.12211272522804,-119.08265168642266
17143,0.4571396784494306,0.5428603215505694,96.19796821972828,-126.03610572470521
17279,0.4668872069079898,0.5331127930920102,50.761577721038286,-80.29932930939458
17455,0.4571396784494306,0.5428603215505694,63.91737763079352,-95.16957083409888
17695,0.5059528824572601,0.49404711754273994,94.77273850331255,-124.8268190211181
17964,0.4571396784494306,0.5428603215505694,210.05575574126732,3.2867348907041385
18099,0.4571396784494306,0.5428603215505694,208.5995148204239,-0.798630723658961
18365,0.7411320584786059,0.2588679415213942,235.9565591368116,43.095453964638914
18666,0.7411320584786059,0.2588679415213942,112.93214503486307,-58.13818204714889
19129,0.4668872069079898,0.5331127930920102,74.93576505704958,-105.12794433576892
19170,0.4668872069079898,0.5331127930920102,88.75855480144034,-119.32133423874555
19184,0.4590429562802859,0.5409570437197142,143.6301393605775,-65.19702560573407
19212,0.4571396784494306,0.5428603215505694,63.8537988240309,-95.37252197658832
19260,0.7411320584786059,0.2588679415213942,141.96703902671345,-66.22940391908693
19269,0.4668872069079898,0.5331127930920102,76.08408767361875,-106.54451329575454
19355,0.4571396784494306,0.5428603215505694,87.83556284959452,-118.57518262153634
19391,0.5515089458596323,0.44849105414036766,-30.091665120236556,-3.721227321917738
19395,0.4590429562802859,0.5409570437197142,90.87729037506614,-121.58623922462542
19398,0.4571396784494306,0.5428603215505694,91.44730837567067,-122.33208245895506
19476,0.4590429562802859,0.5409570437197142,72.11861144988097,-102.1939753574838
19498,0.4590429562802859,0.5409570437197142,136.495833513791,-72.74388400980489
19583,0.4571396784494306,0.5428603215505694,89.00418084089533,-119.28805042260008
19672,0.4571396784494306,0.5428603215505694,94.27817455081983,-124.54789170909119
20017,0.5059528824572601,0.49404711754273994,97.31062645197387,-127.43627776106797
20060,0.5059528824572601,0.49404711754273994,87.62713792832957,-118.61018589180429
20083,0.4571396784494306,0.5428603215505694,97.54918296629134,-127.63240576097152
20131,0.4590429562802859,0.5409570437197142,92.02819167487517,-122.2480104700149
20344,0.4571396784494306,0.5428603215505694,245.02454074847907,108.89559364586815
20484,0.4571396784494306,0.5428603215505694,89.67070695027932,-120.58590188995163
20579,0.4590429562802859,0.5409570437197142,88.39706639381353,-118.84421836225944
20920,0.4668872069079898,0.5331127930920102,87.2808541469706,-118.22492121150586
22171,0.4668872069079898,0.5331127930920102,87.73873136065657,-118.93062040711422
22420,0.4571396784494306,0.5428603215505694,75.57016334600488,-105.16465781876275
22526,0.5059528824572601,0.49404711754273994,94.33398804653311,-124.92777249753736
22575,0.5059528824572601,0.49404711754273994,93.5311099960347,-124.413947392406
22588,0.9119230769230768,0.08807692307692308,88.9120821701727,-119.02945181432999
22702,0.4571396784494306,0.5428603215505694,93.80855914200635,-124.505370305413
22706,0.4571396784494306,0.5428603215505694,96.95473026849945,-127.37590275411101
22802,0.4571396784494306,0.5428603215505694,91.049938148121,-122.05667800497879
22967,0.5059528824572601,0.49404711754273994,85.9803752278738,-116.43541405131845
23042,0.7411320584786059,0.2588679415213942,68.57600939475536,-99.79128751298377
23075,0.5059528824572601,0.49404711754273994,94.72028530496704,-125.14853680585006
23142,0.5515089458596323,0.44849105414036766,116.92320411391016,-46.926621537704186
23231,0.5059528824572601,0.49404711754273994,87.87935602359104,-118.9760303314992
23859,0.4590429562802859,0.5409570437197142,76.33609530030533,-106.52524077003771
23880,0.9119230769230768,0.08807692307692308,14.453801789743023,-46.78349914530681
23905,0.4571396784494306,0.5428603215505694,-15.581266505520308,-17.230264640843508
24507,0.4590429562802859,0.5409570437197142,245.13139042000282,33.696762443469304
24544,0.3208103829531927,0.6791896170468072,139.75888631082958,-58.3700137894276
24556,0.5515089458596323,0.44849105414036766,127.06893772092764,-57.40434987275267
24631,0.5875,0.4125,135.17343985320463,-61.08208326893578
24740,0.4571396784494306,0.5428603215505694,72.27195948664726,-103.42709769216356
24873,0.5059528824572601,0.49404711754273994,94.71617939660705,-125.18242179836922
25012,0.4571396784494306,0.5428603215505694,-21.034848077275957,-11.68117868714916
25273,0.4590429562802859,0.5409570437197142,88.39534847537642,-119.2114385585347
25360,0.4571396784494306,0.5428603215505694,87.4465569874042,-118.34078683313162
25401,0.4571396784494306,0.5428603215505694,89.60324262448853,-120.43380323609767
25485,0.4571396784494306,0.5428603215505694,43.38888228472057,55.35086229234272
25550,0.4571396784494306,0.5428603215505694,65.84455541782091,-97.0120331676108
25956,0.4571396784494306,0.5428603215505694,82.08507666930907,-112.55907303430689
26068,1.0,0.0,89.29477560619819,-120.2880823990706
26148,0.4571396784494306,0.5428603215505694,-0.7078803194004701,-31.366618056040867
26391,0.5059528824572601,0.49404711754273994,56.32779085645388,-87.37689755960376
26419,0.7411320584786059,0.2588679415213942,77.45076896938954,-108.07192988867358
26433,0.4571396784494306,0.5428603215505694,89.51987917741523,-120.39337774176073
26436,0.4571396784494306,0.5428603215505694,46.87429587906573,-77.50805614225266
26632,0.4590429562802859,0.5409570437197142,40.90572398983782,-71.644386262577
26650,0.4571396784494306,0.5428603215505694,88.6348495956997,-119.22834055569291
26733,0.4571396784494306,0.5428603215505694,-23.235456764158645,32.98994773264059
26813,0.4590429562802859,0.5409570437197142,139.1073090874327,-72.40598436288107
26908,0.4590429562802859,0.5409570437197142,137.12035918678447,-71.98655746690541
27073,0.4590429562802859,0.5409570437197142,137.93007342463378,-65.40903708303965
27820,0.4590429562802859,0.5409570437197142,116.96686886099066,-60.263321272888504
28062,0.4571396784494306,0.5428603215505694,64.88598865927,-95.57795352934305
28445,1.0,0.0,75.11135319066679,-105.86371624343691
28587,0.9492682926829268,0.050731707317073174,28.142734320576018,-59.81927664942281
28602,0.6933333333333334,0.3066666666666667,84.10301048646721,-115.08232782089516
28704,1.0,0.0,72.0518460606834,-103.05224287310065
28739,1.0,0.0,76.94250837525321,-108.02033354180604
28784,0.4571396784494306,0.5428603215505694,52.21757433412166,-83.51468746995575
28823,0.4571396784494306,0.5428603215505694,36.52835630630387,-67.93445248184948
28846,0.4571396784494306,0.5428603215505694,51.65661048379492,-14.383650189636242
28932,0.4590429562802859,0.5409570437197142,62.68739401588882,-93.54321537490966
28962,0.4571396784494306,0.5428603215505694,-3.8808898137133303,-28.405681927227608
29000,0.4571396784494306,0.5428603215505694,56.36767984554376,-87.79329474905978
29038,0.4571396784494306,0.5428603215505694,78.35758263821813,-109.51558911467839
29084,0.4571396784494306,0.5428603215505694,33.5613709553257,-65.23289045783359
29097,0.4668872069079898,0.5331127930920102,51.849008178879906,-10.066998505787772
29151,0.4590429562802859,0.5409570437197142,67.01518341842578,-97.95475093628608
29192,0.4571396784494306,0.5428603215505694,-5.092953062299999,107.18173885041989
29233,1.0,0.0,29.34761322065335,-61.69263992426916
29241,0.4668872069079898,0.5331127930920102,25.806386702512953,-58.14995286466077
29326,0.4571396784494306,0.5428603215505694,20.89433923694799,-51.99151501812861
29383,0.4571396784494306,0.5428603215505694,89.26270716670638,-120.23079155778395
29413,0.5059528824572601,0.49404711754273994,57.868017365301874,-88.94938124086234
29442,0.4571396784494306,0.5428603215505694,64.6433244787516,-95.8480386292464
29454,0.4668872069079898,0.5331127930920102,69.30268685871779,-100.42552749483856
29547,0.4571396784494306,0.5428603215505694,36.85806999976075,-68.34568337691246
29758,0.4590429562802859,0.5409570437197142,19.506997062340016,6.244797070243997
29904,0.4571396784494306,0.5428603215505694,37.251068902861896,-68.71180546295254
30292,0.4571396784494306,0.5428603215505694,53.49517212776656,-84.23417003002987
30828,0.6599999999999999,0.33999999999999997,9.463310162193332,-42.135252849750714
31497,0.4571396784494306,0.5428603215505694,-26.441385356841657,-7.075149585848028
32091,0.4571396784494306,0.5428603215505694,18.104673875444682,-49.759169303501196
32147,0.4571396784494306,0.5428603215505694,9.678401813561827,-41.8107061047531
32255,0.7411320584786059,0.2588679415213942,15.913007632001895,8.379134870971452
32304,0.4571396784494306,0.5428603215505694,6.6570299750126285,-38.79329234484903
32324,0.9119230769230768,0.08807692307692308,54.70302538057625,-85.9755802030125
32393,0.5059528824572601,0.49404711754273994,32.05809997975421,-64.37199968581842
32589,1.0,0.0,54.22954563844932,-85.9681955099711
32595,0.4571396784494306,0.5428603215505694,51.1345502007106,-83.10303890897598
32651,1.0,0.0,48.895319522562076,-80.79203008100693
32735,0.4571396784494306,0.5428603215505694,25.708374742868312,-57.51969219398546
32773,0.4571396784494306,0.5428603215505694,-26.274789049280194,-6.664419149465309
32807,1.0,0.0,51.66960440479001,-83.41874293999913
32812,0.4590429562802859,0.5409570437197142,11.650162170878057,-43.763422768057175
32815,0.4571396784494306,0.5428603215505694,50.98293167228262,-82.77315124073712
32831,0.4668872069079898,0.5331127930920102,42.432481619571305,-14.172994761155351
32858,0.5515089458596323,0.44849105414036766,49.1939049636598,-81.0819760373887
32860,0.5059528824572601,0.49404711754273994,34.73724640820261,-66.79927674023979
32899,1.0,0.0,53.187982805671844,-84.99526084103965
32920,0.4571396784494306,0.5428603215505694,27.83059262517375,-60.18669468597065
33000,0.5515089458596323,0.44849105414036766,28.74918287578696,-60.49800196172891
33099,0.4571396784494306,0.5428603215505694,41.66658576701389,-73.59798477654202
33140,0.7411320584786059,0.2588679415213942,-59.11164613979036,24.553338013559813
33197,0.4590429562802859,0.5409570437197142,25.911658812035718,-57.97380784484837
33277,0.9119230769230768,0.08807692307692308,51.177922974578806,-83.14306246131552
33392,0.4571396784494306,0.5428603215505694,26.8268195119677,-58.82169007458088
33397,0.4571396784494306,0.5428603215505694,5.2283315697900115,55.12761291786454
33410,0.4571396784494306,0.5428603215505694,19.54721691896961,-51.395765035744006
33457,0.7411320584786059,0.2588679415213942,-20.791424675082293,-12.115158124889726
33503,0.4571396784494306,0.5428603215505694,-80.05389237300153,45.64136198694738
33789,0.5515089458596323,0.44849105414036766,-7.241694226752827,-25.258946719657775
33890,1.0,0.0,62.6019367091822,-94.26807868368536
34362,1.0,0.0,18.227585608342626,-50.840910480058874
34481,0.9,0.1,20.66034426909877,-7.024663226886528
34844,0.4668872069079898,0.5331127930920102,-22.55067627008399,-10.211770692398618
34925,0.4590429562802859,0.5409570437197142,-40.42726070095066,57.46903476852874
35049,0.4571396784494306,0.5428603215505694,-16.458682368916367,25.72497389891096
35053,0.9119230769230768,0.08807692307692308,15.474888351842418,-48.35475992931116
35086,0.5059528824572601,0.49404711754273994,26.549641360613656,-10.148887033097909
35132,0.4571396784494306,0.5428603215505694,21.264988849457502,-53.879085546783784
35139,0.37148301389013455,0.6285169861098654,-9.934586078525745,16.28524344905349
35195,0.5059528824572601,0.49404711754273994,-19.537725741161715,-13.397311143238422
35275,0.4571396784494306,0.5428603215505694,-8.04630153547365,-24.6341866628732
35342,0.4571396784494306,0.5428603215505694,13.36466920095689,0.21058180385122016
35360,0.4590429562802859,0.5409570437197142,12.754898958029028,-45.495204996690596
35363,0.4571396784494306,0.5428603215505694,-29.45284605871255,-3.3291420829833602
35408,0.4571396784494306,0.5428603215505694,19.046266535559692,-51.71246767166364
35439,0.4571396784494306,0.5428603215505694,-37.53452785661153,4.677066528947994
35449,0.4571396784494306,0.5428603215505694,-12.135890646757483,-20.932840553091246
35560,0.4571396784494306,0.5428603215505694,-1.6593758043544584,-31.24548014573771
35629,0.4590429562802859,0.5409570437197142,-13.600253725269505,-19.062249715243485
35713,0.5059528824572601,0.49404711754273994,8.145093847662071,-40.80943026528951
35818,1.0,0.0,15.494543522747726,-48.37904927261928
35829,0.4571396784494306,0.5428603215505694,6.131455830785446,-38.77761787868733
35849,0.4590429562802859,0.5409570437197142,-23.51928311904676,25.36946690490351
35877,0.9119230769230768,0.08807692307692308,21.01360762925093,-53.64707279404463
35927,0.7870354434156024,0.21296455658439753,18.555805526306777,21.56525135766309
35972,0.9119230769230768,0.08807692307692308,15.209472892571712,21.82627734091079
36154,0.5515089458596323,0.44849105414036766,-44.40999372317367,66.39029963053856
36172,0.4590429562802859,0.5409570437197142,0.8933813814121931,3.872859815162937
36214,0.4571396784494306,0.5428603215505694,-51.985386262747745,19.196609753161496
36215,0.3208103829531927,0.6791896170468072,17.696547646451215,-50.36529909164078
36307,0.5059528824572601,0.49404711754273994,8.483715942398973,-0.8115328784676102
36449,0.4571396784494306,0.5428603215505694,8.397092292979494,-40.98153621889227
36513,0.4571396784494306,0.5428603215505694,-34.260277321856385,0.8575084228030917
36678,0.4668872069079898,0.5331127930920102,-38.48133670448173,4.912746853039565
36681,0.4590429562802859,0.5409570437197142,-41.13861784523699,7.721625234984722
36719,0.4571396784494306,0.5428603215505694,-12.290101467231553,-20.606290827503617
36953,0.4571396784494306,0.5428603215505694,-12.4251013539892,18.67397742453316
37007,0.4571396784494306,0.5428603215505694,-26.89665852757119,-6.652850005669165
37031,1.0,0.0,-19.565616177629423,-14.167835825365353
37042,1.0,0.0,-19.659473184961975,-14.073112222710138
37054,0.4571396784494306,0.5428603215505694,-36.80657894807808,3.205299220836839
37095,0.5059528824572601,0.49404711754273994,-32.786525319835846,-0.9624497238685527
37115,0.4590429562802859,0.5409570437197142,-34.89200664510127,1.150289430450014
37199,0.4590429562802859,0.5409570437197142,-63.83108974965059,29.83905947178247
37205,0.4571396784494306,0.5428603215505694,-26.852263723662134,-6.698214585894983
37220,0.4590429562802859,0.5409570437197142,-34.56002262136154,1.0002337815192262
37261,0.5515089458596323,0.44849105414036766,-70.16842833371078,35.91865497153995
37277,0.4571396784494306,0.5428603215505694,-22.051365276014785,-11.56352839797652
37305,0.4571396784494306,0.5428603215505694,-30.551692026652802,-3.1196576605367867
37312,0.4571396784494306,0.5428603215505694,-42.69512359261845,9.590054737234084
37344,0.5059528824572601,0.49404711754273994,-42.78096379498839,45.26012364584729
37416,1.0,0.0,-17.266178981428556,-16.369006635448844
37417,0.4668872069079898,0.5331127930920102,-53.951080517375914,20.175298150960074
37427,0.4571396784494306,0.5428603215505694,-26.88910902447802,-6.880632252428117
37455,1.0,0.0,-30.703680316032102,-3.1747497576341766
37521,0.5059528824572601,0.49404711754273994,-39.4535654676217,5.978647344518347
37536,0.4571396784494306,0.5428603215505694,-43.58367756966494,60.71107042493876
37572,0.37148301389013455,0.6285169861098654,-38.2942836663807,5.173984472926476
37605,0.4668872069079898,0.5331127930920102,-2.150721562196779,-30.897473443083417
37716,0.3208103829531927,0.6791896170468072,-54.22486834662934,20.50875788739997
37752,0.4590429562802859,0.5409570437197142,-28.62714319419254,-5.006871498903239
37797,0.4668872069079898,0.5331127930920102,-26.67003022707048,-6.66350377869477
37808,0.4668872069079898,0.5331127930920102,-18.03233182399287,-15.43539494391857
37828,1.0,0.0,-18.67154648749414,14.469791282053807
37839,0.4571396784494306,0.5428603215505694,-21.199500329370125,15.454660618701244
37842,0.4571396784494306,0.5428603215505694,-19.933156525484634,-13.623867534461791
37859,0.4668872069079898,0.5331127930920102,-49.77917932297459,16.097379438104603
37870,0.9492682926829268,0.050731707317073174,-41.38268742476998,7.788356728179588
37902,0.4571396784494306,0.5428603215505694,-40.43368197275984,6.779609481126134
37950,0.4668872069079898,0.5331127930920102,-19.7434935065182,-13.933422522997088
38111,0.95,0.05,-66.02402608320999,42.76693119606743
38114,0.4571396784494306,0.5428603215505694,-36.40985397919015,2.9339901278583476
38145,1.0,0.0,-20.47920525853868,-12.971289581589438
38167,0.4571396784494306,0.5428603215505694,-25.224908914045788,-8.11470002275464
38231,1.0,0.0,-23.64893231729143,16.385127476102507
38250,0.4571396784494306,0.5428603215505694,-56.46545922628564,41.98748532427604
38278,0.4571396784494306,0.5428603215505694,-39.598469714653326,5.785655836463603
38291,0.4571396784494306,0.5428603215505694,-30.730111531997824,-2.9075020137377714
38311,0.4590429562802859,0.5409570437197142,-17.85322876697154,-15.81847234752795
38722,0.4571396784494306,0.5428603215505694,-19.471213234700354,-13.902575968151984
38830,0.5515089458596323,0.44849105414036766,-24.469994978379948,-9.06362876574868
38903,0.4571396784494306,0.5428603215505694,-23.552737236959356,-9.675970580686673
39242,1.0,0.0,-37.111916011843654,3.2746939273302793
39376,0.4571396784494306,0.5428603215505694,-32.62674921148922,-1.1782213028770814
39471,0.4571396784494306,0.5428603215505694,-57.74511809900618,23.244558891799
39488,0.4668872069079898,0.5331127930920102,-43.600601877020736,9.760466776108204
39594,0.4668872069079898,0.5331127930920102,-52.96993772764342,18.573432773608648
39609,0.4571396784494306,0.5428603215505694,-54.86399437848323,20.34295595987139
39613,0.4571396784494306,0.5428603215505694,-61.326879914155796,26.920758855441335
39618,0.37148301389013455,0.6285169861098654,-61.599770149737644,27.155703328703126
