ID,Curve
7597,"1.0,1.0,1.0,1.0,0.99,0.99,0.98,0.97,0.95,0.91,0.91,0.91,0.63,0.36,0.36,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04"
7597,"1.0,1.0,1.0,1.0,0.99,0.99,0.98,0.97,0.95,0.91,0.91,0.91,0.63,0.36,0.36,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04"
7597,"1.0,1.0,1.0,1.0,0.99,0.99,0.98,0.97,0.95,0.91,0.91,0.91,0.63,0.36,0.36,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04"
7597,"1.0,1.0,1.0,1.0,0.99,0.99,0.98,0.97,0.95,0.91,0.91,0.91,0.63,0.36,0.36,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04"
7597,"1.0,1.0,1.0,1.0,0.99,0.99,0.98,0.97,0.95,0.91,0.91,0.91,0.63,0.36,0.36,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04"
1281,"1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.96,0.93,0.88,0.88,0.88,0.54,0.26,0.26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01"
1281,"1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.96,0.93,0.88,0.88,0.88,0.54,0.26,0.26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01"
1281,"1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.96,0.93,0.88,0.88,0.88,0.54,0.26,0.26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01"
1281,"1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.96,0.93,0.88,0.88,0.88,0.54,0.26,0.26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01"
1281,"1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.96,0.93,0.88,0.88,0.88,0.54,0.26,0.26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01"
42211,"0.94,0.79,0.65,0.4,0.21,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
42211,"0.94,0.79,0.65,0.4,0.21,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
42211,"0.94,0.79,0.65,0.4,0.21,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
42211,"0.94,0.79,0.65,0.4,0.21,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
42211,"0.94,0.79,0.65,0.4,0.21,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
33803,"0.92,0.75,0.59,0.32,0.14,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
33803,"0.92,0.75,0.59,0.32,0.14,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
33803,"0.92,0.75,0.59,0.32,0.14,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
33803,"0.92,0.75,0.59,0.32,0.14,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
33803,"0.92,0.75,0.59,0.32,0.14,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
