IDs,x,y
12608,0.8585413490809817,1.7267235558135419
818,0.7722356236449708,22.958931073887992
40428,0.9095661220718617,4.165994156458583
580,0.6515678389046763,0.011665574035488922
3586,0.9727117381610101,0.304692273800068
12631,0.7612537358101321,7.219057897112183
7603,0.9760387518602105,0.15160183913068115
37062,0.9205649367912568,9.414778392667229
3155,0.6629071869194634,7.317162110599382
38553,0.7037088611592464,9.757625267760602
1647,0.9961953726691697,0.3729304465853457
9888,0.9941585319139843,0.09797848469977088
23779,0.8110033403500364,0.0703352178398967
16834,0.8477972169716526,12.11187243572797
12777,0.62026930589972,13.713911675453035
6402,0.8252351039647059,0.002376896153874115
23312,0.6721530150071817,5.105791385573746
3908,0.9014009146290844,2.7129228560856316
18948,0.9832622962263412,0.1862549994827955
11116,0.8812154772578801,3.772858614727564
6108,0.7263946926625794,93.8553458594113
26895,0.9579966410934927,8.624022146052898
4018,0.9237104665499144,0.38101242513986
1762,0.751166870562678,0.06337350483259077
39913,0.5569741346198582,285.58770633011517
34925,0.8502727789369943,1.146843423094538
5523,0.9870259632123266,0.7313528898118028
8824,0.7597950943173234,11.376535070138697
17790,0.9974335315776981,0.2067678894841903
39393,0.871806379133341,25.352852564098118
6753,0.8579018558297973,1.9684317231328317
16935,0.9977395811489235,0.796501584666908
21302,0.995747494615866,0.5520644240940246
34830,0.992110938619521,0.20462003921227526
26733,0.7407723686785094,0.06489814264325036
5397,0.6885026459875062,1.0621702030162352
8415,0.9941457665576935,0.05147718363381064
10335,0.9223460246058737,17.610847103299317
36284,0.8130463998007804,2.5715933286349224
3924,0.864021586810927,1.8933671188176882
27807,0.6920622034401405,16.45207513328362
28257,0.7987665797786685,6.864917729511649
2189,0.8398386509718904,19.727985993167568
36217,0.6281969335530397,1.0346148257125711
32613,0.6348963395819782,3.097944167701281
14945,0.915987529976349,3.295307387757666
39965,0.596388291748067,521.7511219154975
1410,0.9121917470300722,30.711367410065684
20182,0.9232505083520192,1.148099878184546
20084,0.9963824009524025,0.018607563009020937
16446,0.740586598186686,0.03417876573558394
7064,0.7795364878669129,25.513540747587953
26209,0.9943373044959608,0.8375314609552024
43077,0.5168819101852344,83.10568438090473
16339,0.9683874976910616,0.13242222547481425
19586,0.7502808825189442,1.843986481661679
26448,0.8633773997815808,2.736794624423188
40760,0.5586781332147867,80.94905979054153
8134,0.6411994379136231,2.1157949892375525
18242,0.9519307851324971,2.7284623956015333
29849,0.7932720187554355,1.3229060901603578
7114,0.9317093237843899,22.320365197897306
4286,0.7534910666092791,7.080551660609282
23074,0.9554979413308446,0.5612518090068429
2093,0.8639159860597793,2.539107692127804
539,0.9663195095677687,0.7100740167524924
5382,0.9152628891162942,0.23901640674473149
8795,0.8032486604480493,1.669283873193517
28676,0.9485734354144727,0.8699360056766766
3624,0.9955570531371561,0.09520925810572921
14870,0.949299317577341,0.012381006446623051
6618,0.9655795666270081,5.119105854315642
9967,0.942677509779672,9.795193050102442
21218,0.9030007680924671,23.12876423482937
2052,0.5695796783969926,0.01643326157148452
3125,0.8256947192939772,18.506314489220053
22403,0.973923816267067,3.1602581215785612
10658,0.9465124628280809,0.03926814645997398
32003,0.8401865804730686,1.63544244198965
21192,0.6206646694260971,5.433494183215417
5384,0.5297497089689196,57.81614659563269
12124,0.6250627169130667,1.0851880646270846
18557,0.92986104383188,0.6126031994171117
7191,0.9704617372314277,0.9318763377842176
40715,0.9007425178280817,16.849162154834392
8906,0.9427914118568546,17.572340095201525
29227,0.5787677317052362,9.167962069846201
35139,0.50421381565793,0.603471373960067
28025,0.9870806138069685,1.8604064017308175
25137,0.9888209501171915,1.653647013527507
39377,0.5723089893003755,127.55478453084633
26178,0.9517393284010254,2.9183887176938734
36214,0.8863889550353851,0.20831259350284026
25664,0.7824321804475874,7.692860200611807
35991,0.9516650054163707,0.49863091290110056
13363,0.6390288807197333,107.36675479497879
19432,0.7169065186155288,0.908727764862385
11184,0.9739859473000033,3.9546550701542
3776,0.9732213788355234,0.24924068903338456
17454,0.9977007708251354,0.04422115549621437
20344,0.6525516223346866,0.001495211267846252
24532,0.8530412819227127,46.97270616246065
31681,0.5949673218128007,1.69561528771417
16048,0.8732136899386704,0.31399150007668297
27409,0.9720513880865587,1.2020165402590233
26211,0.8983621497147614,5.987815215218722
32922,0.6836198225220024,127.16903722709581
21160,0.7140585075773355,56.11182349651244
14867,0.541795644724359,25.811755018508418
13276,0.9853017206219401,1.2848499329292915
16925,0.6370429674752746,13.073781451606711
5092,0.7788298741515194,4.882597142756354
8342,0.9195939988195292,0.056204242745288055
14372,0.9832854322901828,0.5038453633625116
7487,0.9408695231332844,7.236808676293108
4699,0.7971323007958294,8.89036552844484
1581,0.9458214556993094,19.80715428982456
14144,0.952968859112868,2.6931294199467386
42211,0.6669058680783208,22.17163728627768
11696,0.9961747378578794,0.8294448972709327
35327,0.6382927074358333,3.0477177333652024
37572,0.6030460526925236,1.2782897816864556
20789,0.9902124972033695,0.2944507228185298
11672,0.9917385204902927,0.08057689622383395
39061,0.9856673452163853,2.422399091796121
16717,0.974353865716498,0.03856410664204131
8188,0.9792842215076086,0.6450828486281567
2429,0.9971278318950245,0.08997868212015414
26763,0.9699307371570719,0.4688461579767559
36486,0.8057596712645235,0.9376195362068844
33229,0.9557784601834862,0.7838947777370296
26229,0.7105672934467444,0.8823634093988431
20255,0.556171085749815,0.040548209278683016
2471,0.9449888433214557,11.089805340075946
17198,0.7833587045168975,13.54805210280078
33810,0.6084684771340176,0.35903982701729587
6911,0.8357030923851831,9.64447906221044
23758,0.9373669345992354,1.1599395254447173
3589,0.6320675799129918,17.191495589861475
11469,0.8313730923724438,3.603976617552575
2460,0.9930109777911544,0.5007949700542725
26482,0.9919666537477135,0.26069087521261064
20988,0.6080861096428715,0.1860228612355354
21883,0.8881568615320444,1.4340040978296353
1336,0.9990205023718061,0.594636720101743
14803,0.73690550795061,15.979557649921658
26700,0.9931195116590299,0.5082005495009179
37157,0.9245026195280155,12.989481770681323
19852,0.9158536857916079,1.5420207462090425
8752,0.9858283959268832,0.5899733893569747
3332,0.8074044794448384,4.883996090529308
10328,0.5974066143715084,0.5351881625225883
4757,0.9956375217430022,0.16992219467968062
38683,0.9258608268267692,3.2576548174752897
8577,0.9998591064598725,0.0059312005597506965
26156,0.9531922347397441,0.7626633649573674
11279,0.9975963476797878,0.020489316630769663
21966,0.9420717865469677,0.8880188429163315
2254,0.5531791654758387,0.017879991951554926
12355,0.9786345329784132,1.9937991550266871
19929,0.7451684103061749,29.186594060032178
7252,0.9572448651137537,0.8316640450464139
28904,0.9701750656350099,0.40429215777887745
10104,0.8107948024572514,19.760212397017252
15808,0.7772901931035257,0.004652376988012501
1281,0.5380807594873895,0.53825432004718
37186,0.9213080403960408,20.665268391004215
10517,0.5765271821784265,22.38799062313555
16358,0.7071332857277319,13.724394714595954
14493,0.8258111160406069,0.18090443697616573
10246,0.9997729151600531,0.05609658111549754
23608,0.9133983022644007,0.5110688324659856
20301,0.9970662018495671,0.6090984160147027
22495,0.9811043207901916,0.4527938069939679
10725,0.9941513081558043,0.01807976849153418
16883,0.7826683276271539,0.9373578782949121
17333,0.655038001077767,1.8445203591482808
3485,0.9785776051501046,0.6659285219541049
10062,0.8334061705230599,16.063345019292775
29619,0.719880735467497,0.6633946721961523
29655,0.5958286347618664,2.4731340991545507
3919,0.9979050910777435,0.360213857386875
25017,0.9686064865908616,1.2050329904844568
7442,0.6810359826513906,1.1672808073799856
29475,0.6375447344803176,1.4163994874942274
21969,0.7333443668075887,4.646605325102171
26488,0.5457060628504565,103.20730195800367
11745,0.8552060310266254,6.857040890890924
11740,0.8792477834040326,0.008458313635142357
23603,0.7708050418964684,3.2721324145715958
9722,0.6440384275495807,4.345850881740681
14732,0.986299771911239,0.26471665594302496
8735,0.8482673832021238,0.06829285777263115
4706,0.5299822758680395,8.184926520015022
7226,0.6888020350866699,3.248847313523355
2250,0.9087374197563022,3.2475434069700895
19324,0.951871358700261,0.2124114810467589
39911,0.8856375401206704,19.631668796978875
7028,0.8094151123793929,11.483564795609075
14298,0.7977615346681475,6.715839858375545
14969,0.6599279952226814,74.00220180056247
32655,0.8046768976497392,177.54499331171516
6679,0.9965912983409271,0.12754300753837428
8628,0.6148859780602334,0.00630118580172234
3394,0.8487183468230328,13.3372791158821
33607,0.9129731620211197,1.6125704990284333
31993,0.8084171408713964,6.4833904403458105
32215,0.9992251784504793,0.07980870999562129
1924,0.9587634103150603,1.2245783815218196
17215,0.978053538434109,0.49610700762303306
27187,0.939853475048562,0.8365443504191222
4624,0.968466682262332,3.2362582276438565
10848,0.9993818839961196,0.03676511142337236
20500,0.8869460337561377,0.5928947212612873
28024,0.9795569741762029,0.03179438334462472
1096,0.9548229642278082,0.03205837199039661
7407,0.9358831794831358,1.2381659935189562
26599,0.5539166150135695,0.20912296230747338
32687,0.7426433528233282,6.904919025955394
17103,0.8164905266378879,0.03893810522196392
9492,0.9814290817811605,0.6693110100306936
28424,0.9267084382629514,1.1013665289905987
6734,0.9920293444546749,0.23474568790217956
9524,0.7901189218951852,36.904252441557894
583,0.8434200399339036,0.586713523333168
33397,0.5824724837166184,0.17852526253226095
1738,0.7849417071823555,60.759069954693786
3555,0.9602250235374803,7.963716788019041
24870,0.9681111155397099,0.28929849298032073
5210,0.7738255252600992,96.31800033897667
1715,0.6091968436048099,0.0036227583394917292
5969,0.5232503888770146,1.8714935256251155
31575,0.9962525312633123,0.4599980590020289
12755,0.5688820623182981,0.000639331013134438
933,0.8035333593900504,0.2631930708525959
22196,0.8751362134772284,5.106141389779727
20982,0.814424199402268,0.8656170480873715
13998,0.985471647762024,1.7663231410775475
7684,0.9543922190205747,0.05340578282527298
5299,0.9942658746006555,1.2192386446377983
32859,0.921794075326831,0.7182949581844349
