COD_PERSONA,prob_0,prob_1,y,pc1,pc2
22575,0.4658410611199143,0.5341589388800857,130.80132054581136,130.80132054581136,-83.28630983304568
24556,0.44471962392852027,0.5552803760714797,139.68961420034898,139.68961420034898,-8.799783719072693
19398,0.48143841200483894,0.518561587995161,128.15612009465556,128.15612009465556,-82.03714610778944
40158,0.4658410611199143,0.5341589388800857,-58.06802622889358,-58.06802622889358,2.7197043878632243
25485,0.48143841200483894,0.518561587995161,22.798944564437967,22.798944564437967,68.9516987597027
26908,0.43953492588948107,0.5604650741105189,154.0376419384624,154.0376419384624,-19.2065517942193
9690,0.48668817573865975,0.5133118242613403,149.99261823272738,149.99261823272738,85.95410479241163
33397,0.48143841200483894,0.518561587995161,-13.071445446481926,-13.071445446481926,55.92234504316485
107,0.6035270814303346,0.39647291856966543,251.89021172192534,251.89021172192534,205.12368272394335
40264,0.48143841200483894,0.518561587995161,-58.04622999834145,-58.04622999834145,2.732455800810626
19476,0.43953492588948107,0.5604650741105189,103.28185589962033,103.28185589962033,-69.4519719351596
41616,0.48143841200483894,0.518561587995161,-68.49466684643593,-68.49466684643593,7.799625218266202
8060,0.9358211757696778,0.06417882423032219,121.85179896623549,121.85179896623549,-79.04611584703083
29192,0.48143841200483894,0.518561587995161,-40.3698689095361,-40.3698689095361,101.35714350201319
17055,0.48143841200483894,0.518561587995161,126.41229989353445,126.41229989353445,-81.12198637748769
19391,0.44471962392852027,0.5552803760714797,-26.504776652032294,-26.504776652032294,-11.533758900239041
285,0.673639578441418,0.326360421558582,123.33835654110425,123.33835654110425,-78.70399060397368
40832,0.44471962392852027,0.5552803760714797,-75.5734955881007,-75.5734955881007,11.222661853435714
42038,0.48143841200483894,0.518561587995161,-75.97022632264141,-75.97022632264141,19.92054407538008
41119,0.48143841200483894,0.518561587995161,-77.57150710710285,-77.57150710710285,11.92388488144885
14508,0.48143841200483894,0.518561587995161,124.28590716063233,124.28590716063233,-79.70439869084713
1399,0.48143841200483894,0.518561587995161,118.11039039611764,118.11039039611764,-77.19903368328794
1464,0.48668817573865975,0.5133118242613403,122.5060081477709,122.5060081477709,-79.43183149799454
35139,0.47107525020729013,0.5289247497927099,-14.216892016645645,-14.216892016645645,14.138798959180432
1022,0.48143841200483894,0.518561587995161,128.5692236064182,128.5692236064182,-80.59389769875267
22171,0.48668817573865975,0.5133118242613403,123.45190214464606,123.45190214464606,-80.09049079857662
1433,0.4658410611199143,0.5341589388800857,125.28218331807416,125.28218331807416,-80.06716612882094
16712,0.48143841200483894,0.518561587995161,130.0969295318685,130.0969295318685,-82.34894359054681
37261,0.44471962392852027,0.5552803760714797,-77.62712426064184,-77.62712426064184,12.232569535130132
40626,0.48143841200483894,0.518561587995161,-51.53045902354549,-51.53045902354549,0.3352094955841071
35360,0.43953492588948107,0.5604650741105189,28.009817045634797,28.009817045634797,-36.359534734670646
638,0.4658410611199143,0.5341589388800857,177.47803755855696,177.47803755855696,40.615238416645816
42856,0.6403639649146463,0.3596360350853537,-75.86761599792467,-75.86761599792467,10.851972860443118
19395,0.43953492588948107,0.5604650741105189,127.4092652234767,127.4092652234767,-81.5193611787024
8741,0.43953492588948107,0.5604650741105189,122.28508910920856,122.28508910920856,-79.24074262609459
29000,0.48143841200483894,0.518561587995161,83.41412470809803,83.41412470809803,-61.34540952437598
41157,0.4658410611199143,0.5341589388800857,-73.35780106828135,-73.35780106828135,25.189525307805745
18365,0.6782439678375232,0.32175603216247683,208.11563238323612,208.11563238323612,122.59492503907167
650,0.42418464829926794,0.5758153517007321,18.155982774443935,18.155982774443935,-31.888802591804993
1286,0.43953492588948107,0.5604650741105189,117.15640431615476,117.15640431615476,-76.89207956633376
286,0.4658410611199143,0.5341589388800857,22.746033517415277,22.746033517415277,-33.44182727860432
35132,0.48143841200483894,0.518561587995161,38.85281006744298,38.85281006744298,-41.39052143840171
1212,0.48143841200483894,0.518561587995161,118.13458735332668,118.13458735332668,-77.29726104250983
26391,0.4658410611199143,0.5341589388800857,83.33298936218839,83.33298936218839,-60.949137759332935
3105,0.43953492588948107,0.5604650741105189,121.22262826198298,121.22262826198298,-78.1449614220888
3162,0.48143841200483894,0.518561587995161,123.95392072156945,123.95392072156945,-78.69950841586622
